"hki_id","tel1","name","pref_cd","jyusyo_banti","zip_code","n_stations","jyusyo","jyusyo_all","city_cd","city_name","latitude","longitude","sginfo"
"134661745155161770","03-6408-5010","ファミリーマート／恵比寿二丁目店","13","２９－２","150-0013","広尾駅,白金台駅","東京都渋谷区恵比寿２丁目","東京都渋谷区恵比寿２丁目２９－２","13113","渋谷区","35.6450219659","139.721687949","コンビニエンスストア"
"136031607185060880","03-5358-2127","ファミリーマート／新宿駅南店","13","７－５","151-0053","新宿駅,新線新宿駅","東京都渋谷区代々木２丁目","東京都渋谷区代々木２丁目７－５","13113","渋谷区","35.6877530077","139.6994988241","コンビニエンスストア"
"136045524146880360","03-5333-0233","ファミリーマート／幡ヶ谷三丁目店","13","１９－２","151-0072","幡ヶ谷駅,笹塚駅","東京都渋谷区幡ヶ谷３丁目","東京都渋谷区幡ヶ谷３丁目１９－２","13113","渋谷区","35.6793944744","139.6750342408","コンビニエンスストア"
"136698376100000899","03-5371-1891","セブン‐イレブン／渋谷笹塚駅前店","13","５７－２２","151-0073","笹塚駅,代田橋駅","東京都渋谷区笹塚１丁目","東京都渋谷区笹塚１丁目５７－２２","13113","渋谷区","35.6737699321","139.6667961839","コンビニエンスストア"
"520000242692220001","03-6276-8914","ローソン／クオール代々木駅前店","13","３５－１５","151-0053","代々木駅,南新宿駅","東京都渋谷区代々木１丁目","東京都渋谷区代々木１丁目３５－１５","13113","渋谷区","35.6836614872","139.7018958135","コンビニエンスストア"
"136970410117860840","03-3464-0720","セブン‐イレブン／渋谷神南１丁目店","13","１１－５","150-0041","渋谷駅,明治神宮前〈原宿〉駅","東京都渋谷区神南１丁目","東京都渋谷区神南１丁目１１－５","13113","渋谷区","35.6625607298","139.7010718535","コンビニエンスストア"
"138014335181550790","03-3409-7028","セブン‐イレブン／渋谷区渋谷２の南店","13","１２－１２","150-0002","渋谷駅,表参道駅","東京都渋谷区渋谷２丁目","東京都渋谷区渋谷２丁目１２－１２","13113","渋谷区","35.6586722728","139.7083494282","コンビニエンスストア"
"134168015100000899","03-3794-1526","ローソン／恵比寿店","13","２－２","150-0022","恵比寿駅,代官山駅","東京都渋谷区恵比寿南２丁目","東京都渋谷区恵比寿南２丁目２－２","13113","渋谷区","35.6457986372","139.7076300807","コンビニエンスストア"
"131932613100000899","03-3465-6155","セブン‐イレブン／渋谷代々木公園店","13","１９－４","151-0063","代々木公園駅,代々木八幡駅","東京都渋谷区富ヶ谷１丁目","東京都渋谷区富ヶ谷１丁目１９－４","13113","渋谷区","35.665944211","139.6920894437","コンビニエンスストア"
"134811503100000899","03-3441-5825","ローソン／広尾一丁目店","13","１６－３－１０１","150-0012","恵比寿駅,代官山駅","東京都渋谷区広尾１丁目","東京都渋谷区広尾１丁目１６－３－１０１","13113","渋谷区","35.6486074025","139.7113936388","コンビニエンスストア"
"132473224106840450","03-5333-3831","ファミリーマート／山野学苑店","13","５３－１","151-0053","南新宿駅,代々木駅","東京都渋谷区代々木１丁目","東京都渋谷区代々木１丁目５３－１","13113","渋谷区","35.6841473978","139.6997519691","コンビニエンスストア"
"133022625191660780","03-5302-2370","ファミリーマート／代々木駅西店","13","３０－３","151-0053","代々木駅,南新宿駅","東京都渋谷区代々木１丁目","東京都渋谷区代々木１丁目３０－３","13113","渋谷区","35.6819726664","139.7018128981","コンビニエンスストア"
"138114253152240600","03-5333-3240","ファミリーマート／初台駅北口店","13","４－１５","151-0071","初台駅,参宮橋駅","東京都渋谷区本町１丁目","東京都渋谷区本町１丁目４－１５","13113","渋谷区","35.6815334274","139.6854362784","コンビニエンスストア"
"133001645166470280","03-3464-1378","セブン‐イレブン／渋谷駅西店","13","３－１１","150-0043","渋谷駅,神泉駅","東京都渋谷区道玄坂１丁目","東京都渋谷区道玄坂１丁目３－１１","13113","渋谷区","35.6582671636","139.6996141723","コンビニエンスストア"
"131825813146261750","03-3478-3051","セブン‐イレブン／原宿竹下通り店","13","６－１２","150-0001","原宿駅,明治神宮前〈原宿〉駅","東京都渋谷区神宮前１丁目","東京都渋谷区神宮前１丁目６－１２","13113","渋谷区","35.6711268858","139.7052101154","コンビニエンスストア"
"132993024142771610","03-5784-0361","ファミリーマート／渋谷東急本店前店","13","３４－５","150-0042","渋谷駅,神泉駅","東京都渋谷区宇田川町","東京都渋谷区宇田川町３４－５","13113","渋谷区","35.6611168041","139.6964863008","コンビニエンスストア"
"137264813144331310","03-3463-3358","ミニストップ道玄坂２丁目店","13","６－１１","150-0043","渋谷駅,神泉駅","東京都渋谷区道玄坂２丁目","東京都渋谷区道玄坂２丁目６－１１","13113","渋谷区","35.6587640912","139.698511241","コンビニエンスストア"
"130989423100000899","03-3481-8077","セブン‐イレブン／渋谷笹塚東店","13","１１－１１","151-0072","笹塚駅,幡ヶ谷駅","東京都渋谷区幡ヶ谷１丁目","東京都渋谷区幡ヶ谷１丁目１１－１１","13113","渋谷区","35.6742199717","139.6718177462","コンビニエンスストア"
"133896954100000899","03-3715-9689","ローソン／恵比寿南一丁目店","13","７－８","150-0022","恵比寿駅,代官山駅","東京都渋谷区恵比寿南１丁目","東京都渋谷区恵比寿南１丁目７－８","13113","渋谷区","35.6461186416","139.7098408824","コンビニエンスストア"
"138008413100000899","03-3463-1557","セブン‐イレブン／渋谷セルリアンタワー店","13","２６－１","150-0031","渋谷駅,神泉駅","東京都渋谷区桜丘町","東京都渋谷区桜丘町２６－１","13113","渋谷区","35.6564453554","139.6994412705","コンビニエンスストア"
"138935182100000899","03-3401-1637","セブン‐イレブン／神宮前店","13","８－１","150-0001","表参道駅,明治神宮前〈原宿〉駅","東京都渋谷区神宮前４丁目","東京都渋谷区神宮前４丁目８－１","13113","渋谷区","35.668249309","139.7118126996","コンビニエンスストア"
"520000085580400001","03-6427-6189","ローソン／神宮前六丁目店","13","２８－３","150-0001","明治神宮前〈原宿〉駅,原宿駅","東京都渋谷区神宮前６丁目","東京都渋谷区神宮前６丁目２８－３","13113","渋谷区","35.6673852687","139.7042153703","コンビニエンスストア"
"132950741128060670","03-5365-9321","ファミリーマート／参宮橋駅前店","13","２－３","151-0053","参宮橋駅,南新宿駅","東京都渋谷区代々木４丁目","東京都渋谷区代々木４丁目２－３","13113","渋谷区","35.6789508442","139.6934887286","コンビニエンスストア"
"510000000000020503","03-6418-7741","ローソン渋谷三丁目明治通り店","13","１５－３","150-0002","渋谷駅,代官山駅","東京都渋谷区渋谷３丁目","東京都渋谷区渋谷３丁目１５－３","13113","渋谷区","35.6558005332","139.705668783","コンビニエンスストア"
"131377586100000899","03-5458-3970","デイリーヤマザキ／神泉店","13","４－６","150-0045","神泉駅,渋谷駅","東京都渋谷区神泉町","東京都渋谷区神泉町４－６","13113","渋谷区","35.6572201707","139.693611719","コンビニエンスストア"
"135654354165250150","03-6418-6095","ファミリーマート／渋谷一丁目店","13","２４－６","150-0002","渋谷駅,神泉駅","東京都渋谷区渋谷１丁目","東京都渋谷区渋谷１丁目２４－６","13113","渋谷区","35.6606359523","139.702024863","コンビニエンスストア"
